SadOrHopeless,sad_binary,HowMuchDoYouWeighWithoutShoesInKG,CurrentCigaretteUse,smoker_binary,smoking_freq_group,smoking_freq_score,HowOldAreYou,age_label,age_group
2.0,0.0,52.16,1.0,0.0,,,4.0,15,15
2.0,0.0,86.64,,,,,5.0,16,16
1.0,1.0,81.65,7.0,1.0,Frequent (20~30 days),7.0,4.0,15,15
1.0,1.0,,7.0,1.0,Frequent (20~30 days),7.0,4.0,15,15
1.0,1.0,50.8,1.0,0.0,,,4.0,15,15
2.0,0.0,45.36,1.0,0.0,,,4.0,15,15
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
1.0,1.0,,1.0,0.0,,,6.0,17,17
2.0,0.0,51.26,1.0,0.0,,,3.0,14,<=14
2.0,0.0,63.5,1.0,0.0,,,6.0,17,17
1.0,1.0,95.26,7.0,1.0,Frequent (20~30 days),7.0,4.0,15,15
2.0,0.0,,1.0,0.0,,,4.0,15,15
1.0,1.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,70.76,1.0,0.0,,,4.0,15,15
2.0,0.0,72.58,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
2.0,0.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,71.22,1.0,0.0,,,4.0,15,15
2.0,0.0,66.68,1.0,0.0,,,5.0,16,16
2.0,0.0,70.31,1.0,0.0,,,7.0,18+,18+
1.0,1.0,76.2,1.0,0.0,,,5.0,16,16
2.0,0.0,59.88,7.0,1.0,Frequent (20~30 days),7.0,5.0,16,16
2.0,0.0,72.58,1.0,0.0,,,6.0,17,17
1.0,1.0,99.79,1.0,0.0,,,5.0,16,16
2.0,0.0,89.36,1.0,0.0,,,5.0,16,16
2.0,0.0,72.58,1.0,0.0,,,5.0,16,16
2.0,0.0,65.77,1.0,0.0,,,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,104.33,1.0,0.0,,,7.0,18+,18+
2.0,0.0,75.75,1.0,0.0,,,5.0,16,16
1.0,1.0,78.47,1.0,0.0,,,7.0,18+,18+
2.0,0.0,111.13,1.0,0.0,,,5.0,16,16
1.0,1.0,98.88,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
2.0,0.0,54.43,1.0,0.0,,,5.0,16,16
2.0,0.0,72.58,1.0,0.0,,,5.0,16,16
2.0,0.0,68.04,1.0,0.0,,,6.0,17,17
1.0,1.0,97.52,1.0,0.0,,,5.0,16,16
2.0,0.0,69.85,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,59.88,1.0,0.0,,,4.0,15,15
1.0,1.0,72.58,1.0,0.0,,,7.0,18+,18+
2.0,0.0,57.15,5.0,1.0,Moderate (6~19 days),5.0,5.0,16,16
1.0,1.0,113.4,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,95.26,1.0,0.0,,,5.0,16,16
1.0,1.0,61.24,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
1.0,1.0,90.27,1.0,0.0,,,7.0,18+,18+
1.0,1.0,52.16,1.0,0.0,,,7.0,18+,18+
2.0,0.0,66.68,1.0,0.0,,,7.0,18+,18+
1.0,1.0,73.94,1.0,0.0,,,7.0,18+,18+
1.0,1.0,68.04,1.0,0.0,,,7.0,18+,18+
2.0,0.0,113.4,1.0,0.0,,,7.0,18+,18+
1.0,1.0,104.33,1.0,0.0,,,7.0,18+,18+
2.0,0.0,65.77,1.0,0.0,,,7.0,18+,18+
1.0,1.0,78.02,1.0,0.0,,,7.0,18+,18+
2.0,0.0,145.15,1.0,0.0,,,7.0,18+,18+
2.0,0.0,92.99,1.0,0.0,,,7.0,18+,18+
1.0,1.0,71.67,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,85.28,1.0,0.0,,,7.0,18+,18+
1.0,1.0,61.24,1.0,0.0,,,4.0,15,15
1.0,1.0,82.56,1.0,0.0,,,6.0,17,17
1.0,1.0,64.41,1.0,0.0,,,3.0,14,<=14
2.0,0.0,77.11,1.0,0.0,,,3.0,14,<=14
1.0,1.0,47.63,1.0,0.0,,,4.0,15,15
2.0,0.0,,1.0,0.0,,,4.0,15,15
1.0,1.0,66.23,1.0,0.0,,,4.0,15,15
2.0,0.0,47.63,1.0,0.0,,,4.0,15,15
2.0,0.0,58.06,1.0,0.0,,,4.0,15,15
2.0,0.0,60.78,1.0,0.0,,,4.0,15,15
2.0,0.0,88.91,1.0,0.0,,,4.0,15,15
2.0,0.0,90.72,7.0,1.0,Frequent (20~30 days),7.0,4.0,15,15
1.0,1.0,83.46,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
1.0,1.0,82.56,1.0,0.0,,,5.0,16,16
2.0,0.0,76.2,1.0,0.0,,,4.0,15,15
1.0,1.0,77.11,,,,,4.0,15,15
1.0,1.0,,1.0,0.0,,,1.0,<=12,<=14
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,54.43,1.0,0.0,,,4.0,15,15
1.0,1.0,82.56,4.0,1.0,Moderate (6~19 days),4.0,7.0,18+,18+
1.0,1.0,65.77,1.0,0.0,,,7.0,18+,18+
2.0,0.0,62.6,1.0,0.0,,,6.0,17,17
2.0,0.0,54.43,1.0,0.0,,,6.0,17,17
2.0,0.0,64.86,1.0,0.0,,,6.0,17,17
1.0,1.0,74.84,1.0,0.0,,,6.0,17,17
1.0,1.0,72.58,1.0,0.0,,,6.0,17,17
2.0,0.0,55.34,1.0,0.0,,,6.0,17,17
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
2.0,0.0,68.04,1.0,0.0,,,6.0,17,17
2.0,0.0,72.58,1.0,0.0,,,5.0,16,16
2.0,0.0,77.11,1.0,0.0,,,6.0,17,17
2.0,0.0,74.84,1.0,0.0,,,6.0,17,17
2.0,0.0,68.04,1.0,0.0,,,6.0,17,17
2.0,0.0,54.43,1.0,0.0,,,6.0,17,17
1.0,1.0,99.79,1.0,0.0,,,6.0,17,17
1.0,1.0,70.31,4.0,1.0,Moderate (6~19 days),4.0,6.0,17,17
2.0,0.0,82.56,1.0,0.0,,,5.0,16,16
1.0,1.0,88.45,1.0,0.0,,,5.0,16,16
2.0,0.0,80.74,1.0,0.0,,,7.0,18+,18+
2.0,0.0,95.26,1.0,0.0,,,6.0,17,17
2.0,0.0,66.68,1.0,0.0,,,5.0,16,16
2.0,0.0,68.04,1.0,0.0,,,6.0,17,17
2.0,0.0,88.45,1.0,0.0,,,5.0,16,16
2.0,0.0,50.8,1.0,0.0,,,5.0,16,16
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
2.0,0.0,68.04,1.0,0.0,,,6.0,17,17
2.0,0.0,58.97,1.0,0.0,,,6.0,17,17
1.0,1.0,60.78,1.0,0.0,,,6.0,17,17
2.0,0.0,56.7,1.0,0.0,,,6.0,17,17
2.0,0.0,60.78,1.0,0.0,,,5.0,16,16
2.0,0.0,105.24,1.0,0.0,,,6.0,17,17
2.0,0.0,74.84,1.0,0.0,,,6.0,17,17
2.0,0.0,,,,,,5.0,16,16
2.0,0.0,,1.0,0.0,,,5.0,16,16
1.0,1.0,70.76,1.0,0.0,,,4.0,15,15
2.0,0.0,99.79,1.0,0.0,,,5.0,16,16
2.0,0.0,56.7,1.0,0.0,,,5.0,16,16
1.0,1.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
2.0,0.0,83.92,,,,,6.0,17,17
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,81.65,1.0,0.0,,,5.0,16,16
2.0,0.0,54.89,1.0,0.0,,,5.0,16,16
2.0,0.0,90.72,1.0,0.0,,,6.0,17,17
1.0,1.0,81.65,1.0,0.0,,,6.0,17,17
2.0,0.0,67.59,1.0,0.0,,,5.0,16,16
2.0,0.0,,1.0,0.0,,,5.0,16,16
2.0,0.0,,1.0,0.0,,,5.0,16,16
2.0,0.0,61.24,1.0,0.0,,,5.0,16,16
2.0,0.0,65.77,1.0,0.0,,,5.0,16,16
2.0,0.0,,1.0,0.0,,,6.0,17,17
2.0,0.0,52.16,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
1.0,1.0,56.7,4.0,1.0,Moderate (6~19 days),4.0,5.0,16,16
1.0,1.0,85.28,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
1.0,1.0,60.33,1.0,0.0,,,4.0,15,15
1.0,1.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,64.41,1.0,0.0,,,7.0,18+,18+
2.0,0.0,47.63,1.0,0.0,,,6.0,17,17
2.0,0.0,92.99,1.0,0.0,,,7.0,18+,18+
2.0,0.0,62.14,1.0,0.0,,,7.0,18+,18+
2.0,0.0,81.65,1.0,0.0,,,7.0,18+,18+
2.0,0.0,80.29,1.0,0.0,,,7.0,18+,18+
2.0,0.0,86.18,1.0,0.0,,,6.0,17,17
2.0,0.0,77.11,1.0,0.0,,,7.0,18+,18+
2.0,0.0,65.77,1.0,0.0,,,7.0,18+,18+
1.0,1.0,77.11,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,54.43,1.0,0.0,,,7.0,18+,18+
2.0,0.0,56.7,1.0,0.0,,,6.0,17,17
2.0,0.0,52.16,1.0,0.0,,,7.0,18+,18+
1.0,1.0,49.9,1.0,0.0,,,6.0,17,17
2.0,0.0,58.97,1.0,0.0,,,6.0,17,17
2.0,0.0,52.16,1.0,0.0,,,6.0,17,17
2.0,0.0,58.06,1.0,0.0,,,6.0,17,17
2.0,0.0,60.33,1.0,0.0,,,7.0,18+,18+
2.0,0.0,56.7,1.0,0.0,,,7.0,18+,18+
2.0,0.0,61.24,1.0,0.0,,,7.0,18+,18+
2.0,0.0,57.61,1.0,0.0,,,7.0,18+,18+
2.0,0.0,61.24,1.0,0.0,,,7.0,18+,18+
2.0,0.0,72.58,1.0,0.0,,,6.0,17,17
2.0,0.0,86.18,1.0,0.0,,,6.0,17,17
2.0,0.0,57.61,1.0,0.0,,,7.0,18+,18+
1.0,1.0,68.04,6.0,1.0,Frequent (20~30 days),6.0,7.0,18+,18+
1.0,1.0,58.97,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,75.3,1.0,0.0,,,6.0,17,17
2.0,0.0,104.78,6.0,1.0,Frequent (20~30 days),6.0,6.0,17,17
2.0,0.0,77.11,1.0,0.0,,,5.0,16,16
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
2.0,0.0,74.84,1.0,0.0,,,6.0,17,17
2.0,0.0,63.5,1.0,0.0,,,6.0,17,17
1.0,1.0,64.41,1.0,0.0,,,5.0,16,16
2.0,0.0,56.7,1.0,0.0,,,6.0,17,17
2.0,0.0,66.68,1.0,0.0,,,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,65.77,1.0,0.0,,,5.0,16,16
2.0,0.0,77.11,1.0,0.0,,,6.0,17,17
1.0,1.0,73.94,1.0,0.0,,,6.0,17,17
1.0,1.0,77.11,6.0,1.0,Frequent (20~30 days),6.0,6.0,17,17
1.0,1.0,65.77,1.0,0.0,,,6.0,17,17
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
2.0,0.0,58.97,1.0,0.0,,,6.0,17,17
1.0,1.0,46.72,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,61.24,1.0,0.0,,,5.0,16,16
1.0,1.0,52.16,5.0,1.0,Moderate (6~19 days),5.0,4.0,15,15
2.0,0.0,48.54,1.0,0.0,,,5.0,16,16
2.0,0.0,72.58,1.0,0.0,,,5.0,16,16
2.0,0.0,53.52,1.0,0.0,,,5.0,16,16
1.0,1.0,46.72,5.0,1.0,Moderate (6~19 days),5.0,5.0,16,16
2.0,0.0,50.35,4.0,1.0,Moderate (6~19 days),4.0,4.0,15,15
1.0,1.0,71.22,1.0,0.0,,,5.0,16,16
2.0,0.0,72.58,1.0,0.0,,,4.0,15,15
2.0,0.0,72.58,3.0,1.0,Light (1~5 days),3.0,6.0,17,17
2.0,0.0,68.04,1.0,0.0,,,5.0,16,16
2.0,0.0,63.5,1.0,0.0,,,5.0,16,16
1.0,1.0,77.11,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,68.04,1.0,0.0,,,5.0,16,16
2.0,0.0,86.18,1.0,0.0,,,6.0,17,17
2.0,0.0,68.04,1.0,0.0,,,6.0,17,17
2.0,0.0,65.77,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,97.52,1.0,0.0,,,6.0,17,17
2.0,0.0,56.7,1.0,0.0,,,4.0,15,15
2.0,0.0,76.66,1.0,0.0,,,4.0,15,15
2.0,0.0,79.38,1.0,0.0,,,4.0,15,15
2.0,0.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,70.31,1.0,0.0,,,4.0,15,15
2.0,0.0,45.36,1.0,0.0,,,4.0,15,15
2.0,0.0,63.96,1.0,0.0,,,4.0,15,15
2.0,0.0,49.9,1.0,0.0,,,4.0,15,15
1.0,1.0,74.84,1.0,0.0,,,4.0,15,15
2.0,0.0,51.26,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
1.0,1.0,55.79,1.0,0.0,,,4.0,15,15
2.0,0.0,77.11,1.0,0.0,,,4.0,15,15
2.0,0.0,46.27,1.0,0.0,,,4.0,15,15
2.0,0.0,53.98,1.0,0.0,,,4.0,15,15
2.0,0.0,77.11,1.0,0.0,,,3.0,14,<=14
2.0,0.0,53.52,1.0,0.0,,,4.0,15,15
2.0,0.0,46.27,1.0,0.0,,,5.0,16,16
2.0,0.0,,1.0,0.0,,,,,
2.0,0.0,69.4,1.0,0.0,,,4.0,15,15
2.0,0.0,79.38,5.0,1.0,Moderate (6~19 days),5.0,4.0,15,15
2.0,0.0,61.24,1.0,0.0,,,3.0,14,<=14
2.0,0.0,53.52,1.0,0.0,,,4.0,15,15
1.0,1.0,52.16,1.0,0.0,,,7.0,18+,18+
2.0,0.0,77.11,1.0,0.0,,,7.0,18+,18+
1.0,1.0,58.06,5.0,1.0,Moderate (6~19 days),5.0,6.0,17,17
1.0,1.0,58.06,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
2.0,0.0,64.86,1.0,0.0,,,6.0,17,17
1.0,1.0,70.31,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
2.0,0.0,49.9,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,56.7,1.0,0.0,,,7.0,18+,18+
2.0,0.0,69.4,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
2.0,0.0,63.5,1.0,0.0,,,7.0,18+,18+
2.0,0.0,80.29,,,,,7.0,18+,18+
2.0,0.0,79.38,4.0,1.0,Moderate (6~19 days),4.0,7.0,18+,18+
1.0,1.0,79.38,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
2.0,0.0,65.77,1.0,0.0,,,7.0,18+,18+
2.0,0.0,81.65,6.0,1.0,Frequent (20~30 days),6.0,7.0,18+,18+
2.0,0.0,136.08,1.0,0.0,,,7.0,18+,18+
2.0,0.0,83.92,1.0,0.0,,,6.0,17,17
2.0,0.0,62.14,1.0,0.0,,,7.0,18+,18+
2.0,0.0,83.92,1.0,0.0,,,6.0,17,17
2.0,0.0,61.24,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
2.0,0.0,86.18,1.0,0.0,,,6.0,17,17
2.0,0.0,77.11,3.0,1.0,Light (1~5 days),3.0,7.0,18+,18+
2.0,0.0,88.45,1.0,0.0,,,7.0,18+,18+
2.0,0.0,45.36,1.0,0.0,,,4.0,15,15
2.0,0.0,72.58,1.0,0.0,,,4.0,15,15
1.0,1.0,67.59,5.0,1.0,Moderate (6~19 days),5.0,5.0,16,16
2.0,0.0,66.68,1.0,0.0,,,5.0,16,16
2.0,0.0,77.11,1.0,0.0,,,5.0,16,16
2.0,0.0,63.5,1.0,0.0,,,5.0,16,16
2.0,0.0,62.14,1.0,0.0,,,4.0,15,15
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
1.0,1.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,66.68,7.0,1.0,Frequent (20~30 days),7.0,5.0,16,16
2.0,0.0,74.84,6.0,1.0,Frequent (20~30 days),6.0,5.0,16,16
1.0,1.0,49.9,1.0,0.0,,,5.0,16,16
1.0,1.0,51.26,1.0,0.0,,,4.0,15,15
2.0,0.0,46.72,1.0,0.0,,,4.0,15,15
2.0,0.0,60.33,1.0,0.0,,,6.0,17,17
2.0,0.0,74.84,1.0,0.0,,,4.0,15,15
1.0,1.0,54.43,3.0,1.0,Light (1~5 days),3.0,4.0,15,15
2.0,0.0,56.7,1.0,0.0,,,4.0,15,15
1.0,1.0,63.5,7.0,1.0,Frequent (20~30 days),7.0,5.0,16,16
1.0,1.0,61.24,5.0,1.0,Moderate (6~19 days),5.0,6.0,17,17
2.0,0.0,39.01,1.0,0.0,,,4.0,15,15
2.0,0.0,59.42,1.0,0.0,,,4.0,15,15
1.0,1.0,58.06,1.0,0.0,,,5.0,16,16
2.0,0.0,117.94,1.0,0.0,,,5.0,16,16
2.0,0.0,47.63,1.0,0.0,,,5.0,16,16
2.0,0.0,47.63,1.0,0.0,,,5.0,16,16
1.0,1.0,50.8,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,60.33,1.0,0.0,,,5.0,16,16
2.0,0.0,97.52,1.0,0.0,,,5.0,16,16
2.0,0.0,56.7,1.0,0.0,,,6.0,17,17
2.0,0.0,68.04,1.0,0.0,,,5.0,16,16
2.0,0.0,63.5,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
2.0,0.0,50.8,1.0,0.0,,,5.0,16,16
2.0,0.0,70.76,6.0,1.0,Frequent (20~30 days),6.0,6.0,17,17
2.0,0.0,54.43,1.0,0.0,,,6.0,17,17
1.0,1.0,54.43,7.0,1.0,Frequent (20~30 days),7.0,5.0,16,16
2.0,0.0,66.23,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
1.0,1.0,52.62,1.0,0.0,,,5.0,16,16
1.0,1.0,47.63,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
1.0,1.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,61.24,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
2.0,0.0,,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,69.4,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
2.0,0.0,70.31,1.0,0.0,,,5.0,16,16
2.0,0.0,50.8,1.0,0.0,,,6.0,17,17
2.0,0.0,117.94,1.0,0.0,,,5.0,16,16
2.0,0.0,83.92,1.0,0.0,,,6.0,17,17
1.0,1.0,60.78,1.0,0.0,,,5.0,16,16
2.0,0.0,81.65,1.0,0.0,,,6.0,17,17
2.0,0.0,,1.0,0.0,,,6.0,17,17
2.0,0.0,88.0,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
1.0,1.0,68.49,1.0,0.0,,,5.0,16,16
1.0,1.0,92.99,1.0,0.0,,,6.0,17,17
2.0,0.0,68.95,3.0,1.0,Light (1~5 days),3.0,6.0,17,17
2.0,0.0,100.25,1.0,0.0,,,5.0,16,16
2.0,0.0,,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
2.0,0.0,59.88,1.0,0.0,,,3.0,14,<=14
2.0,0.0,61.24,1.0,0.0,,,3.0,14,<=14
2.0,0.0,52.16,1.0,0.0,,,3.0,14,<=14
1.0,1.0,63.05,1.0,0.0,,,4.0,15,15
2.0,0.0,86.18,1.0,0.0,,,3.0,14,<=14
1.0,1.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,56.25,1.0,0.0,,,4.0,15,15
1.0,1.0,52.62,1.0,0.0,,,4.0,15,15
2.0,0.0,47.63,1.0,0.0,,,3.0,14,<=14
1.0,1.0,55.79,4.0,1.0,Moderate (6~19 days),4.0,5.0,16,16
2.0,0.0,64.86,1.0,0.0,,,4.0,15,15
1.0,1.0,50.8,1.0,0.0,,,3.0,14,<=14
2.0,0.0,53.07,1.0,0.0,,,3.0,14,<=14
2.0,0.0,68.95,1.0,0.0,,,5.0,16,16
1.0,1.0,68.95,1.0,0.0,,,5.0,16,16
1.0,1.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,90.72,1.0,0.0,,,4.0,15,15
1.0,1.0,76.66,1.0,0.0,,,4.0,15,15
2.0,0.0,56.7,1.0,0.0,,,4.0,15,15
2.0,0.0,55.79,1.0,0.0,,,4.0,15,15
2.0,0.0,50.8,1.0,0.0,,,4.0,15,15
1.0,1.0,82.56,,,,,4.0,15,15
2.0,0.0,58.06,1.0,0.0,,,4.0,15,15
2.0,0.0,92.99,1.0,0.0,,,4.0,15,15
1.0,1.0,52.16,1.0,0.0,,,3.0,14,<=14
2.0,0.0,68.04,1.0,0.0,,,4.0,15,15
1.0,1.0,66.68,6.0,1.0,Frequent (20~30 days),6.0,4.0,15,15
2.0,0.0,74.84,1.0,0.0,,,4.0,15,15
2.0,0.0,81.19,1.0,0.0,,,4.0,15,15
1.0,1.0,52.16,1.0,0.0,,,4.0,15,15
2.0,0.0,70.31,1.0,0.0,,,7.0,18+,18+
2.0,0.0,127.01,1.0,0.0,,,5.0,16,16
1.0,1.0,68.04,1.0,0.0,,,6.0,17,17
2.0,0.0,63.5,1.0,0.0,,,7.0,18+,18+
2.0,0.0,64.41,1.0,0.0,,,7.0,18+,18+
2.0,0.0,,1.0,0.0,,,6.0,17,17
2.0,0.0,72.58,1.0,0.0,,,6.0,17,17
2.0,0.0,61.24,1.0,0.0,,,6.0,17,17
2.0,0.0,57.61,1.0,0.0,,,6.0,17,17
2.0,0.0,83.92,1.0,0.0,,,7.0,18+,18+
2.0,0.0,97.52,1.0,0.0,,,7.0,18+,18+
2.0,0.0,79.38,1.0,0.0,,,7.0,18+,18+
2.0,0.0,72.58,1.0,0.0,,,5.0,16,16
2.0,0.0,107.05,1.0,0.0,,,6.0,17,17
2.0,0.0,77.11,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,78.47,1.0,0.0,,,5.0,16,16
2.0,0.0,63.5,1.0,0.0,,,6.0,17,17
2.0,0.0,56.7,1.0,0.0,,,6.0,17,17
2.0,0.0,58.06,1.0,0.0,,,6.0,17,17
2.0,0.0,54.43,1.0,0.0,,,5.0,16,16
2.0,0.0,79.38,1.0,0.0,,,7.0,18+,18+
2.0,0.0,67.13,1.0,0.0,,,7.0,18+,18+
2.0,0.0,92.99,1.0,0.0,,,6.0,17,17
1.0,1.0,70.76,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,62.6,1.0,0.0,,,5.0,16,16
2.0,0.0,65.77,1.0,0.0,,,6.0,17,17
2.0,0.0,72.58,1.0,0.0,,,7.0,18+,18+
2.0,0.0,92.99,1.0,0.0,,,7.0,18+,18+
2.0,0.0,97.52,1.0,0.0,,,6.0,17,17
2.0,0.0,72.58,1.0,0.0,,,5.0,16,16
2.0,0.0,97.52,1.0,0.0,,,6.0,17,17
2.0,0.0,56.7,1.0,0.0,,,6.0,17,17
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
1.0,1.0,83.92,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,56.7,1.0,0.0,,,7.0,18+,18+
2.0,0.0,61.24,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,47.63,1.0,0.0,,,5.0,16,16
1.0,1.0,56.25,1.0,0.0,,,4.0,15,15
2.0,0.0,56.7,1.0,0.0,,,4.0,15,15
2.0,0.0,76.2,1.0,0.0,,,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
1.0,1.0,81.65,1.0,0.0,,,4.0,15,15
1.0,1.0,77.11,1.0,0.0,,,5.0,16,16
2.0,0.0,135.63,7.0,1.0,Frequent (20~30 days),7.0,5.0,16,16
2.0,0.0,73.03,1.0,0.0,,,5.0,16,16
2.0,0.0,72.58,1.0,0.0,,,4.0,15,15
2.0,0.0,79.38,1.0,0.0,,,5.0,16,16
1.0,1.0,77.11,1.0,0.0,,,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,63.5,1.0,0.0,,,4.0,15,15
2.0,0.0,48.08,1.0,0.0,,,4.0,15,15
2.0,0.0,56.7,1.0,0.0,,,5.0,16,16
1.0,1.0,52.16,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
2.0,0.0,41.28,1.0,0.0,,,4.0,15,15
2.0,0.0,62.14,1.0,0.0,,,5.0,16,16
2.0,0.0,65.77,1.0,0.0,,,5.0,16,16
2.0,0.0,53.52,1.0,0.0,,,4.0,15,15
2.0,0.0,46.72,1.0,0.0,,,4.0,15,15
2.0,0.0,53.52,1.0,0.0,,,5.0,16,16
2.0,0.0,81.65,1.0,0.0,,,4.0,15,15
2.0,0.0,50.8,1.0,0.0,,,5.0,16,16
1.0,1.0,68.04,1.0,0.0,,,4.0,15,15
2.0,0.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,53.07,1.0,0.0,,,5.0,16,16
2.0,0.0,52.16,1.0,0.0,,,4.0,15,15
2.0,0.0,62.14,1.0,0.0,,,4.0,15,15
2.0,0.0,63.5,1.0,0.0,,,5.0,16,16
1.0,1.0,54.43,1.0,0.0,,,4.0,15,15
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
1.0,1.0,52.16,1.0,0.0,,,4.0,15,15
2.0,0.0,55.34,4.0,1.0,Moderate (6~19 days),4.0,5.0,16,16
2.0,0.0,48.99,1.0,0.0,,,4.0,15,15
2.0,0.0,52.16,1.0,0.0,,,5.0,16,16
2.0,0.0,43.09,1.0,0.0,,,4.0,15,15
1.0,1.0,68.04,1.0,0.0,,,4.0,15,15
2.0,0.0,53.07,1.0,0.0,,,4.0,15,15
2.0,0.0,70.31,1.0,0.0,,,7.0,18+,18+
2.0,0.0,86.18,1.0,0.0,,,7.0,18+,18+
2.0,0.0,78.93,,,,,7.0,18+,18+
1.0,1.0,45.36,,,,,7.0,18+,18+
2.0,0.0,72.58,1.0,0.0,,,6.0,17,17
2.0,0.0,,1.0,0.0,,,6.0,17,17
2.0,0.0,85.28,1.0,0.0,,,6.0,17,17
2.0,0.0,53.52,1.0,0.0,,,6.0,17,17
2.0,0.0,82.56,1.0,0.0,,,6.0,17,17
2.0,0.0,79.83,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,68.04,,,,,6.0,17,17
2.0,0.0,54.43,1.0,0.0,,,7.0,18+,18+
2.0,0.0,61.24,1.0,0.0,,,6.0,17,17
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
1.0,1.0,71.22,3.0,1.0,Light (1~5 days),3.0,6.0,17,17
2.0,0.0,81.65,1.0,0.0,,,6.0,17,17
1.0,1.0,49.9,3.0,1.0,Light (1~5 days),3.0,7.0,18+,18+
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
1.0,1.0,95.26,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,65.77,1.0,0.0,,,6.0,17,17
2.0,0.0,80.29,1.0,0.0,,,5.0,16,16
2.0,0.0,77.11,1.0,0.0,,,5.0,16,16
2.0,0.0,81.65,,,,,5.0,16,16
2.0,0.0,71.67,1.0,0.0,,,6.0,17,17
1.0,1.0,58.97,3.0,1.0,Light (1~5 days),3.0,6.0,17,17
2.0,0.0,50.8,1.0,0.0,,,3.0,14,<=14
2.0,0.0,68.04,3.0,1.0,Light (1~5 days),3.0,4.0,15,15
2.0,0.0,79.38,1.0,0.0,,,4.0,15,15
2.0,0.0,66.68,1.0,0.0,,,4.0,15,15
